id,name,min_marks,max_marks,total_time,created_at,updated_at
ae6878d7-1cbb-4a84-8785-f121f9b93aea,Pretty,21,87,147,2024-02-07 06:19:46,2024-02-12 11:36:24
c19c671e-6704-447a-874b-eb05befe6f04,Major,9,63,133,2024-03-28 05:44:58,2024-10-13 11:12:15
ecc07065-0c77-432c-b928-4a685444a010,Stand,30,73,90,2024-02-26 16:12:03,2024-09-03 14:01:14
78150af8-3806-48fb-b372-e1de9f81063c,Cup,25,88,82,2024-08-08 14:14:21,2024-08-18 21:05:33
6fae05e2-b4c1-402c-8d0a-37cb4f537d70,Receive,5,77,124,2024-01-04 17:15:35,2024-10-08 18:47:17
01c8bae4-2e08-4fd4-8619-3f6173c7e6bd,Other,13,73,87,2024-01-23 06:39:26,2024-10-16 12:40:25
ffe64f31-b35d-46bc-abf5-666465bc1ada,Whole,12,99,151,2024-05-30 00:30:46,2024-08-03 23:37:08
a6165f74-8c1d-4ec4-a93b-b57b010c11a9,Half,16,84,147,2024-03-23 18:18:55,2024-07-30 02:54:11
4db9f18c-fb3e-4dea-9c58-ba51318e2707,Speak,10,75,163,2024-06-28 03:34:31,2024-09-06 23:41:18
8eb36ccd-505d-4211-8ae2-95b0ee5fb125,Me,30,78,77,2024-01-30 03:50:35,2024-04-10 18:12:29
b58e1f8b-e63d-43fe-85ee-b12967839de2,Him,14,89,65,2023-12-07 20:33:58,2024-02-19 04:22:05
fc246cea-b8d3-4ebb-84be-f01f8054c7f2,Trade,17,65,87,2024-03-06 02:53:56,2024-09-26 21:16:04
30436dfa-b539-4d3b-a923-f66796ab4ad0,Marriage,30,96,74,2024-05-13 23:17:01,2024-06-11 09:27:21
a02c6831-1773-4a2f-bbf2-4536d84b63f1,Whatever,2,60,71,2023-12-01 06:51:22,2024-06-15 21:34:13
01c34d94-90a9-4257-b557-d81a1cc9a111,Door,29,93,71,2023-12-03 19:18:30,2024-02-15 11:43:52
00b28281-cc98-46c2-92b4-a4cf68a2f800,Focus,23,60,62,2024-08-01 02:52:13,2024-08-21 10:54:45
e1b44096-2a98-412a-b8db-d9d3b99fbb40,Tough,17,64,88,2024-04-10 12:50:37,2024-07-20 07:11:32
4758a74a-a22d-4554-85e2-e6e54f5b1c9d,Finish,23,74,134,2024-01-24 15:36:20,2024-06-28 07:09:02
6fe4f45a-741e-44ea-83d2-1373c49a472e,Environmental,0,77,69,2024-04-13 14:24:43,2024-07-26 19:33:47
58a332d1-4e58-4310-ae1d-ad5fe0a8b6ed,Reality,10,100,82,2024-06-10 20:10:13,2024-06-25 12:43:35
a7e09c0a-51b9-4b7e-8638-d1395909b923,Similar,23,87,64,2024-05-10 11:39:50,2024-05-19 07:10:40
486ff9ef-858e-4630-b200-ac24553fdf39,Himself,4,73,143,2023-11-03 05:52:19,2024-03-22 12:15:00
535e2d22-e830-4fc7-9d6a-3721cb7b1d4b,Worry,8,100,100,2024-02-11 17:48:25,2024-05-29 08:06:07
7c3f75d6-26d6-4d85-8239-7686fb6517aa,Industry,19,88,71,2024-01-14 01:32:12,2024-09-20 15:45:58
aa7bfaf4-7ba9-4761-8b96-2c590cbe3441,From,28,69,117,2023-10-23 16:02:07,2024-03-06 20:24:06
98f3205c-5a92-44a7-8437-ad2fa49481d9,Prevent,12,86,83,2024-01-09 21:00:06,2024-02-06 03:42:40
25e00982-63bb-4712-b0ce-3b343f34c98f,Bar,12,91,94,2023-10-30 19:17:59,2024-09-16 21:19:05
40ee363c-c545-468f-9448-18f7c666ce6e,Man,21,73,63,2023-12-31 09:16:50,2024-07-08 03:55:09
389a1fd7-147e-4cb3-b83b-d3598ec4c117,Old,28,91,105,2024-02-18 06:40:38,2024-06-15 10:35:54
7a78f8e9-61ef-4cb9-88ff-b290f991bfc2,Feel,11,98,124,2024-05-26 17:59:32,2024-10-15 08:04:28
7f3a9e9d-d198-4645-bc26-d6fc8c800832,Traditional,7,94,60,2024-05-03 19:58:44,2024-09-03 18:57:52
c7a90bd7-6717-420a-ac1b-5b6e695e46fa,Feel,26,80,107,2023-11-05 05:15:04,2024-05-05 10:19:43
273c2726-b43c-4deb-bce9-171aca51cd19,Director,6,68,100,2023-11-18 06:18:22,2024-07-17 22:15:03
ff887d7e-138d-40f0-9858-15a5eb290bbb,Cost,15,65,82,2024-02-27 13:49:18,2024-05-27 15:31:39
5f4baed2-3d20-44f1-a113-8a5f5bf0a7cd,See,29,99,151,2024-05-06 16:02:53,2024-10-02 11:19:15
30cc6697-29bf-49c7-a303-31076fa75fbc,Want,16,84,82,2023-12-27 15:52:32,2024-08-18 00:32:17
f4a1ae8c-8407-48dd-817b-56e622d2b7f9,Want,6,78,166,2024-02-11 05:51:21,2024-02-18 15:23:12
6d9aa6a7-d584-416d-8efa-3c46f30c6a0e,Modern,27,80,64,2023-10-27 10:16:43,2024-10-05 07:55:51
48cd8da7-0f0e-4411-a2b5-b42b4eedf0c6,Give,26,100,137,2023-10-24 20:09:07,2023-11-19 22:52:07
1ba7354d-c9ea-481c-88c6-e926c86ced69,More,18,72,94,2023-12-22 06:17:25,2024-03-24 21:37:18
d0eb381a-5b6a-4967-8e02-0402f2d00f85,Car,7,81,91,2024-06-09 14:19:55,2024-07-18 02:24:45
dc49608f-ba7e-43d2-bdf5-3f216c02c177,Stock,3,100,95,2024-08-21 03:01:33,2024-10-01 02:31:23
3f946d42-83cd-4b55-811e-c4134ec6ca3b,And,7,62,132,2024-08-31 19:19:32,2024-09-08 19:13:45
a27fb48d-9585-41f3-bcb4-59817d047659,Control,7,84,111,2024-02-07 05:24:45,2024-06-04 04:41:50
bc38e78d-53e9-4c15-af15-ff027659092e,To,26,87,96,2023-11-29 19:42:34,2024-01-21 04:28:30
5a776c9c-8799-484b-a185-49ff9c12fe00,Threat,17,96,105,2023-10-30 02:06:49,2024-06-22 00:13:04
65aec21f-fd06-445c-82c2-bcf2fb7fb24a,Idea,7,89,84,2024-05-13 13:31:16,2024-06-25 00:36:11
3ebf6c5d-8350-424d-9615-e95e850c4ff1,Perhaps,12,69,164,2024-07-19 11:51:11,2024-08-29 18:01:06
4ce2beb8-b5b2-4f93-91de-5cffca7b43b0,Daughter,20,72,133,2024-06-09 04:25:34,2024-10-11 02:57:15
27de7ac3-7fc8-46d4-ba0d-127bcff1c389,Senior,18,88,79,2024-06-21 23:37:27,2024-07-22 02:11:25
68cada4e-3b09-4526-aeed-fe9bb19adb8f,Present,7,80,61,2024-06-26 11:09:02,2024-08-18 21:46:22
dd993299-5d0f-4c6c-84e3-5d32091965b6,Forget,27,66,167,2023-11-03 08:33:02,2024-09-21 03:23:52
2ed91f3a-2999-4070-a233-bb9486abdf79,Cold,10,75,133,2023-11-16 05:49:05,2024-10-16 07:58:03
5fb13bfa-d2f2-4cec-9dcd-b0aedb8d3b50,Under,16,90,130,2023-11-13 21:15:54,2024-05-20 11:52:32
f8d9e103-283c-49af-b056-0bc60609f4ad,Reach,1,120,168,2023-11-10 22:34:11,2024-06-01 22:32:29
960329b3-8c53-47f0-aee1-06cfb33a554d,Town,6,120,100,2024-02-07 17:30:04,2024-06-13 20:55:27
ef5888c6-4c29-4cd8-affd-2cc9ac2d24c1,Son,26,92,127,2024-06-22 06:52:42,2024-06-22 08:11:27
62464c21-7db1-4fae-b7de-9273d93f0b5d,Agree,0,95,105,2024-01-20 07:39:06,2024-02-18 00:40:58
1cf7f0dd-4af3-4f21-97c0-3152e130da73,Situation,19,85,112,2024-05-23 18:52:40,2024-07-16 06:14:01
574186c5-c900-4edf-83c7-cf80c2c1bb7c,It,6,60,107,2024-02-12 04:13:53,2024-03-08 01:12:48
16fcbf07-9205-4b72-8a07-4b0a4d916db3,Top,1,98,130,2023-12-15 08:06:43,2024-09-09 13:40:31
76ba8bf6-4303-4d0e-b02f-e71b44ab38d2,Tree,30,83,123,2023-11-06 07:45:02,2024-08-30 05:15:27
389b8e0e-10de-41f9-bd29-def26483d343,Child,17,75,168,2023-11-28 01:07:11,2023-12-25 18:45:55
635e9ab9-47e2-4abc-aab6-e7f6aa751405,Growth,10,63,106,2024-05-14 05:42:59,2024-06-01 11:48:05
1e3ea6e5-c98c-4e52-8649-1ea9cf57bc1d,Describe,14,63,95,2024-02-24 09:40:33,2024-04-21 08:27:58
de26a34d-c02f-4d7b-aa9c-e4dbde3ca596,Or,19,88,143,2023-11-01 07:53:56,2024-02-05 04:30:44
806f9661-66e5-4c58-884d-404a860cecba,Call,21,78,109,2024-03-23 02:41:22,2024-09-25 14:50:36
b370cef5-30eb-441f-9201-3bbcf7960b03,After,22,88,75,2023-11-27 21:03:04,2024-03-18 19:14:38
b013f196-bbe3-4c08-8413-15623adc9991,Not,7,66,126,2024-04-06 19:52:01,2024-07-20 10:44:06
21ca9e28-0c38-4adf-bbeb-1ee3e16e07f7,Perhaps,3,87,118,2024-02-16 15:58:05,2024-07-12 03:14:13
d7357c73-f4b1-4fa1-b3a2-3a77ffa3d769,Customer,7,87,134,2024-03-25 02:31:34,2024-05-14 22:17:11
e9ee5004-8792-44b1-b689-4e4e53bac661,Pull,2,79,149,2023-12-03 21:02:44,2024-10-11 06:00:50
b92bcfb1-6b45-48df-a67d-a528764cc122,Involve,6,80,129,2024-01-24 04:32:51,2024-10-01 08:40:39
eae3c21b-5629-4d37-a122-c031f6e288a9,Into,29,78,97,2024-06-02 06:03:20,2024-10-12 08:01:39
65623d1b-8e05-4c09-a37a-4794f17f3bfc,Condition,5,76,94,2024-01-02 22:16:36,2024-10-12 22:04:55
e2d29203-3c6d-4ac0-acc1-6188da506b65,Learn,20,76,92,2024-07-07 14:38:40,2024-08-15 11:34:42
6eca57fd-caae-4d26-a7dd-8e0327c37911,Eye,19,70,80,2023-11-17 10:35:27,2023-11-23 20:29:50
51734b1b-9bab-44b9-872c-7bc0005b92fd,Policy,8,96,159,2024-07-13 18:28:50,2024-09-14 05:12:30
a9ddb416-f718-4924-a59e-75e1e5f2de95,Seven,12,120,129,2023-10-27 02:53:00,2023-12-07 06:30:31
c0ad31e6-4296-4c4b-b1f5-836782a92876,Rich,9,85,172,2023-12-15 18:17:35,2024-01-13 01:16:38
32aa1236-fd88-4c54-9f4a-cfad1af316cd,Guy,10,91,130,2023-11-02 04:43:29,2024-07-22 00:42:00
9e180474-6428-451f-8be8-a2953a33a214,At,12,61,130,2024-05-07 02:02:51,2024-05-13 20:27:55
8f96c010-9595-4803-9758-9e0303529601,Indeed,17,97,117,2024-05-02 21:50:50,2024-08-28 23:12:42
d5351c5b-c3d1-49e7-87a0-def59ed446d0,Now,20,97,113,2024-07-05 05:07:13,2024-08-15 21:22:47
9284ea25-ebcb-490e-a62b-a8bc332a0391,Too,24,63,172,2023-12-02 11:18:33,2024-06-01 07:19:15
15803e72-0185-460f-9441-f2de90579d48,Accept,21,93,129,2024-07-03 17:20:46,2024-08-29 22:06:56
acaf98a8-5627-4b73-ab3e-768263f0a490,Career,13,84,167,2023-11-09 05:47:15,2024-07-02 04:13:25
938cfb8c-2584-4591-9724-9231cdd1ad91,Whatever,3,72,111,2024-04-18 23:57:53,2024-06-18 19:25:36
cd077785-e074-4b80-85e7-013bea29f3c4,Soldier,4,73,130,2023-10-30 22:39:32,2023-12-22 16:26:19
63c86ffb-fac7-43c5-b652-52b85b7e0cb1,Wind,9,98,161,2024-08-02 04:47:41,2024-09-28 01:51:01
0d562c58-580c-4fee-a921-d959e70888cb,Benefit,22,84,160,2024-02-06 19:44:15,2024-03-26 09:43:11
ad134648-9b04-4f3c-bd25-a518d0390024,Heavy,8,99,147,2024-05-04 19:09:36,2024-05-15 13:08:59
87537c65-5f0b-4ef0-a2a5-8edbaf9cdd21,Home,26,77,134,2023-12-13 10:11:36,2024-03-09 18:41:37
8637056b-7211-4201-9da3-0a1cd38ba04b,Outside,20,100,92,2023-12-26 02:02:18,2024-05-24 15:33:12
ea613444-defb-405b-9e77-fcd2aa339fa3,Magazine,27,65,82,2024-04-11 23:04:05,2024-05-02 03:53:29
1fc085f0-2eab-42ca-9032-ac2a1153465c,Deal,15,88,160,2023-12-21 09:04:33,2024-08-19 08:04:11
cc7ab1b2-c62f-4855-a517-fcfe338e8f85,Provide,10,92,151,2023-10-29 15:53:14,2024-08-04 07:53:33
30657475-8fd4-445b-942a-2b7ccbbdb290,Customer,21,79,101,2023-12-07 08:48:37,2024-03-07 20:21:52
9c47bea4-25a5-414f-a914-6c986a9ac3db,South,12,97,78,2023-11-19 00:03:44,2024-05-01 23:31:38
cb66b960-20ac-4835-8f3e-117c6bba8477,Yard,7,87,138,2024-03-22 11:41:02,2024-04-23 10:35:10
90ff2942-e85c-4bc4-8ec4-87e822e2a96c,Than,11,61,169,2023-10-22 22:32:00,2024-08-24 16:13:55
7e51a9fe-a13b-4a46-b729-5ecef52cb2a9,Rather,22,84,100,2024-01-01 23:45:54,2024-03-24 14:08:27
ce7b6b82-dafa-4a89-b173-4195c9ab70b8,Lead,20,99,63,2024-04-28 16:26:55,2024-05-24 07:34:55
e54deec7-9034-4f0c-a9ac-d55d1dbede2a,Hear,7,61,158,2024-09-29 12:18:56,2024-10-01 03:59:30
4c4cab63-e09b-4b03-a215-0da490507d2b,Foot,4,60,86,2024-01-20 21:12:16,2024-06-16 12:23:02
9b408750-643b-4489-9c2d-11d0014bce5e,Idea,21,94,101,2023-11-03 05:04:56,2024-06-02 03:09:55
dde41f2f-af1f-421b-b63a-f3d054c37e7b,Sit,3,70,131,2023-11-30 00:15:07,2024-07-17 01:00:42
399c8a37-f339-4cf4-ab81-1a4381763e89,Live,8,73,151,2024-02-05 22:02:09,2024-05-18 04:54:29
c8d16efd-368d-4f31-806f-39f9dff327fb,Stuff,18,66,162,2024-03-04 10:01:07,2024-03-29 17:48:17
325876dc-bdb9-4747-8a51-278bd62cdaef,Step,11,62,83,2024-07-20 07:16:52,2024-08-02 02:39:47
9c91340c-53e4-4717-83e3-aa1d1967e888,Scientist,0,68,159,2024-01-30 20:14:04,2024-04-21 19:23:58
79be3e13-e2ff-40cc-9873-c2105f34d95a,Watch,10,91,162,2024-06-29 01:58:39,2024-07-05 02:36:30
2a4f6071-55e9-4b47-8a7a-55db9fc8f4e1,Daughter,16,66,161,2024-03-02 01:07:06,2024-05-05 07:53:35
3611ece7-bef6-46bf-b6eb-94fec4a41c73,Stop,27,67,84,2024-01-22 00:54:43,2024-05-15 18:15:35
19ed9776-cfe0-4708-bf4c-74dbcd0cfff1,Training,14,79,103,2024-06-11 04:37:59,2024-10-12 02:42:22
f2d9a840-bcab-40ab-a9b6-6295649c9678,Above,11,88,124,2023-12-07 06:37:27,2024-04-09 10:40:22
230d9f1d-21c0-4d36-bb53-4a9bca3da593,Off,30,67,116,2024-03-18 07:23:09,2024-04-03 11:16:24
ff740d90-40cf-42aa-96da-c39a9fbe5230,Network,6,91,180,2024-04-01 04:34:20,2024-05-16 11:08:40
e582df75-f484-4d47-86cb-35a18c2c701e,Western,30,74,139,2023-11-04 13:11:51,2024-08-22 19:02:55
c1eb3fe9-eebc-45d4-a784-ac3cc9ed332a,Able,11,71,62,2024-02-01 11:09:21,2024-09-29 21:19:37
d3288186-0ac1-4fd9-b102-9a0e0db891c7,Necessary,22,78,170,2024-03-24 08:15:03,2024-04-26 08:10:15
9ec23199-8946-4795-95a3-8ae8dbc70e28,Serious,12,76,127,2024-04-22 21:55:32,2024-06-27 19:31:22
d099ce88-c9b0-4fa1-b6c1-6717aa41a5f9,Local,23,98,160,2024-01-29 12:17:13,2024-03-25 14:01:25
e37ecddb-65b5-4b04-a5b8-b1cd65cdf7e3,Require,13,83,173,2023-10-27 16:12:19,2023-11-02 01:00:18
fe23573e-4dfc-4147-84aa-45727af7c8c4,Cultural,30,120,96,2024-01-28 12:20:04,2024-05-13 08:34:22
a6629f04-a29d-46dc-bd36-e17aff379d86,Dark,26,76,93,2024-04-07 04:28:06,2024-06-04 06:50:09
0afea5e3-3e20-4ff0-9a4b-8df14477977f,Director,6,65,109,2023-11-14 02:52:02,2024-02-03 23:54:21
2a1735ec-4c4e-416a-84c0-f642b04cd6aa,Mouth,22,94,135,2023-12-12 02:58:40,2024-08-04 11:03:18
55e8c7a8-9d65-42ee-bc21-9602d1a42f41,Event,7,67,92,2023-11-12 13:23:20,2024-01-18 09:33:33
7554630e-5939-47a0-af0f-811f90998d75,Now,0,80,128,2023-12-14 06:00:29,2024-09-28 03:11:29
fa6d1fd3-519c-48c5-90d4-2e5bc81be0dc,Follow,22,88,80,2024-03-11 18:32:13,2024-04-21 20:06:58
3149ea90-aa8f-4112-a112-260279d7a83d,Congress,12,86,86,2024-03-30 09:18:49,2024-06-13 09:23:54
87848429-b77c-48a6-9314-ce2de6f2e648,Mouth,10,65,157,2024-01-13 15:37:35,2024-07-14 00:46:13
a77ac1aa-e09d-4dff-bd0b-ffddbf77323b,Just,10,69,120,2023-10-31 06:14:38,2024-08-24 21:57:05
d6a41b6d-8bd2-4fbe-8918-270605846c83,Imagine,22,91,156,2024-07-05 18:10:43,2024-07-19 07:35:52
5d8b01f2-385c-42aa-b381-6dc3b9473391,Standard,24,79,154,2023-11-17 14:21:14,2024-02-19 22:36:25
77758890-3a24-4d43-9564-0555f3434bd2,Analysis,3,93,62,2024-07-14 03:18:55,2024-10-09 12:00:56
2ce0fa16-bffc-4e92-af94-5bf932db7150,From,22,88,87,2024-01-18 16:20:41,2024-10-09 03:05:07
e7acfc35-2eef-43c4-b526-555ad969e8be,His,10,91,106,2024-01-14 02:17:37,2024-08-19 16:21:45
fe6796ef-fe77-4f18-a38c-4f686658b851,Wind,18,66,111,2024-08-27 02:14:03,2024-09-09 22:46:19
aaef2e26-6d19-40c0-b7bd-f87ebfe64567,Game,9,87,91,2024-05-03 00:02:34,2024-08-30 23:31:26
57cd1150-795c-4d1b-9103-c3a3bbf6c53d,Rock,9,68,180,2024-01-09 16:47:44,2024-03-02 08:11:18
6a3d693c-8a2b-463a-b926-9c2815edca06,Set,9,67,173,2023-11-01 02:29:57,2024-03-11 15:58:41
bff13a2e-a401-4038-91fd-cb1a0c13e2cf,Question,12,100,122,2023-12-02 03:19:55,2024-02-15 04:56:00
13d8db96-2e35-44a8-9b8a-a8ac3a433879,Summer,5,96,133,2024-03-04 02:44:14,2024-06-29 20:54:29
65e034ee-2ab8-4be4-9b01-642012568572,Necessary,21,70,154,2024-04-21 11:49:57,2024-04-27 17:49:28
dd94d011-d840-4f55-9ed7-8b6b8c245d81,Serve,21,70,137,2024-04-30 13:13:41,2024-05-30 20:26:31
cb5e92f4-e277-4494-af8d-e777b64522d2,Fly,5,92,64,2024-03-08 13:24:32,2024-09-28 20:46:14
39fd2d17-8715-47f4-baeb-c36fb50ea0bb,Decide,1,82,115,2024-01-22 20:17:53,2024-05-21 00:41:00
d473ff8b-8f28-4017-81cc-a85e382e8c6e,Hold,18,67,107,2024-02-21 04:02:00,2024-03-02 01:55:48
d0170706-035b-4ba3-9a71-d50de5c87fdc,Bill,26,75,111,2023-12-23 15:54:07,2024-08-10 11:43:55
a70fd5d6-6d90-45ab-9a39-8c62ae1ffc17,Operation,21,120,67,2023-12-02 00:55:55,2024-04-29 04:28:16
75e7d391-6695-406d-a826-afbc627e42ba,Candidate,0,86,137,2024-07-27 07:14:07,2024-10-12 07:59:44
4f7042dd-f986-4cb6-ae0f-6cf66673d20b,Capital,10,98,69,2024-04-28 22:30:45,2024-09-01 05:48:12
940755d2-7e94-4405-92d2-1c65733d9a8f,Sing,12,70,76,2024-03-09 01:00:53,2024-04-04 15:20:51
23f60c0c-f2cb-46a8-8d46-f8ff4522a2f3,Paper,17,99,159,2023-12-18 16:58:03,2024-01-10 10:35:02
15bc4a24-5975-420e-8cba-5d493d462448,Special,6,76,111,2024-05-25 11:05:41,2024-07-01 08:57:06
1aa7845b-21d7-4255-9ef4-a69c22e5feb9,Wish,6,74,83,2023-11-15 19:19:36,2024-09-17 05:15:53
49e64e60-2c25-49dc-8b04-1f3d6f732ed2,Never,0,72,72,2023-10-24 16:13:38,2024-05-11 12:23:01
916abfec-3f17-4cef-8755-91a85b129898,Road,18,85,126,2024-03-30 05:43:25,2024-10-17 20:15:54
76f99d6d-6a00-418c-b192-137950a64bf8,Focus,26,84,85,2024-08-11 09:23:52,2024-08-25 11:25:38
11ee5962-a56a-45ac-ad98-fa296c3502c6,Event,12,83,105,2024-04-01 20:56:28,2024-08-11 04:18:33
da86a778-3bb3-4f5e-ad6a-251f5d4f2262,Soldier,11,74,171,2024-02-16 14:52:46,2024-03-22 11:33:43
27697cf4-064d-434d-aa15-359f5d287f49,Sound,1,74,97,2023-11-06 05:34:54,2024-07-21 18:31:56
5aaf64d3-a88c-4ffd-845c-a4560d2b7d14,Trouble,24,60,119,2023-12-16 22:32:26,2024-06-04 19:18:12
f3cd1910-47ce-465c-ba46-5c9a0446028f,Should,14,72,156,2024-01-05 03:22:49,2024-09-06 15:51:26
bf4c8c8f-971f-45c6-bbf4-9c43a44c8b88,Sound,9,83,143,2024-01-05 11:45:51,2024-07-30 21:15:07
13c7cb1a-7b68-45e1-ac2b-5ba674f7dae3,Environment,29,67,64,2024-04-21 23:13:35,2024-10-09 21:20:56
48b8c1d0-9fda-4fe2-accc-a9ac9d920494,Significant,22,63,85,2024-05-23 09:47:43,2024-08-29 04:38:21
3691dd72-6992-4e47-bd71-c44bda004c87,Blue,6,87,165,2024-02-01 04:20:42,2024-09-11 04:19:07
e855eb61-2894-44a4-9d7e-bcf9ea28040f,Speak,0,68,108,2024-05-22 13:57:05,2024-09-29 04:32:54
b96edf59-0594-4b24-81b3-1ea0a8dc5d13,Real,3,94,71,2023-10-31 00:03:01,2024-06-22 21:38:15
c9bb007c-6a24-4119-8f1b-4ac58df88c0a,Listen,20,64,101,2024-06-07 12:21:15,2024-10-08 20:01:45
7a49bbaa-bd56-44c2-809f-37733017926b,Nice,3,76,119,2024-04-09 08:26:39,2024-05-19 23:18:03
75a4afdd-f472-4f0b-8de3-8ffac41f44cf,Do,29,83,68,2024-01-27 13:16:58,2024-04-16 18:09:05
6a8f8f28-1fe4-46d5-9971-ce36e5746872,But,25,85,174,2023-12-20 03:59:47,2024-06-09 00:23:03
e88f8849-52a3-4e19-9af5-03abd5455968,Station,25,71,90,2024-06-13 02:53:22,2024-09-09 09:51:53
9250b5c8-e1ec-4ef5-9de4-ad0b0fbedc99,Buy,5,76,133,2024-05-06 00:16:04,2024-08-07 01:55:46
1519e04a-d581-44e5-904a-898a8dac61fc,Phone,9,66,61,2024-02-02 18:35:10,2024-10-04 21:53:08
ec6aad4d-03ff-45af-852e-b10935358da0,Environment,9,76,103,2024-06-23 15:13:19,2024-10-15 10:43:04
17ffb216-b9a4-4ef9-a108-768dba2f66d8,Suddenly,13,72,128,2023-11-29 22:56:07,2024-02-14 05:05:19
cee64bdf-3d7e-42a6-b573-f790a6b38017,Lose,0,81,175,2024-06-15 18:48:19,2024-06-21 17:43:55
613c17c3-7900-4967-8a8f-e71289169418,Maybe,25,63,89,2024-01-15 05:54:27,2024-08-29 21:04:45
01e8b454-4f29-42f9-8458-87b08a927f71,Someone,7,90,174,2024-01-11 16:59:33,2024-03-19 10:44:02
1ad66700-42b5-4600-a584-885875837f3b,Month,13,82,156,2024-07-31 20:21:38,2024-10-18 02:02:43
0434210a-9799-429c-b77b-01b107173732,Else,1,66,127,2023-12-19 00:48:21,2024-06-16 01:29:14
ca176916-b9be-4f27-bbf4-13147da543c5,That,6,94,98,2024-04-07 21:34:46,2024-10-19 18:30:38
d94ba309-947f-4367-891c-5d1dc75286d0,Stuff,12,63,72,2024-05-05 18:01:45,2024-08-16 20:56:57
0ffc4e38-ed0c-4a83-8eb2-f183b9833976,Meeting,5,96,75,2024-07-04 00:38:04,2024-09-21 06:26:19
5dece89b-9712-48c6-84ff-b3b71600d2c1,Indeed,10,81,134,2024-05-01 06:10:23,2024-06-25 11:58:07
f88dd624-7849-4bfd-a0c6-0032214966ab,Alone,20,95,67,2023-10-28 19:51:56,2024-01-25 03:57:38
d5f5e4aa-d6ef-40cf-83eb-4e3ae2483f3f,Development,22,86,99,2024-01-05 18:05:07,2024-09-29 00:12:57
62640772-1020-40d6-9b3c-2f2f95fc1680,Defense,11,100,110,2023-11-03 11:55:14,2023-11-28 23:21:25
c28e9a5c-a82a-4c3d-be36-7563e1c4636f,Same,20,67,75,2024-06-30 21:02:49,2024-09-20 16:46:16
f4a8e8cb-de3e-4b55-b0a1-0c92b7af2ad7,Skill,19,78,124,2024-01-16 03:44:01,2024-03-04 06:29:02
87f8986b-cdd9-4324-95ea-9d2b44dfb8a0,Check,27,94,88,2024-07-16 08:45:39,2024-08-04 13:59:03
9b0240d0-bfac-431b-9c46-317af827dce0,Course,18,120,152,2024-01-02 08:33:44,2024-05-01 06:54:30
6e1f827e-441d-41ff-86c7-4e31cc58bc86,Husband,26,87,63,2024-07-01 04:32:56,2024-09-27 23:54:25
8b5351bd-0c9e-4056-bb6e-73993ad6f8bb,Because,10,61,66,2023-11-22 20:43:32,2024-04-05 17:21:54
96bd4077-bfa3-42be-bf5f-e18d071984cd,Travel,11,78,67,2023-11-01 07:55:28,2024-06-05 15:48:34
b933c89d-f404-4c47-9674-ba86b24ef16d,Team,2,64,144,2024-06-05 06:10:40,2024-06-07 19:05:14
6a920120-89cd-4d50-b017-421619c93e21,Us,11,60,168,2024-01-27 01:13:13,2024-09-15 20:35:34
6a93e4d4-2d88-474e-89b5-45aab919ad23,Out,11,80,83,2024-05-13 10:31:17,2024-09-29 11:30:16
99d518de-6565-4fca-8d74-f071ca4d09d1,Food,14,88,96,2024-02-11 00:38:57,2024-08-05 13:44:00
bd476f4a-e68c-4a60-b0e5-8fbfd485dcc4,President,23,66,68,2024-03-12 04:20:30,2024-10-07 09:18:45
bb6bed46-f73d-4d74-af4e-233de266eaf3,Whose,0,84,176,2023-11-26 19:20:40,2024-08-14 18:00:59
f4a3eccc-5c9c-4e81-a769-5b07e014cad1,White,19,89,98,2023-12-12 16:32:32,2024-04-07 20:13:20
7b782d59-15ee-40e5-ab0a-58b0ced4fd9c,Relationship,23,76,136,2024-01-23 06:39:14,2024-09-13 18:59:16
e53074c5-5c76-4af2-8ee7-d0a5b34e8abf,Government,19,73,121,2024-05-10 01:02:14,2024-06-11 02:53:37
4bddb774-95f7-43f0-a100-4e4ddd78e487,Born,9,69,156,2024-03-02 21:02:09,2024-10-20 00:16:42
e47e00df-ab46-4729-b5e9-d6e06bb568a1,Ok,14,79,94,2024-07-18 09:22:46,2024-10-16 18:22:07
f0a8281b-727d-413a-8295-22e8606f9749,Inside,14,60,149,2024-03-19 16:37:21,2024-08-08 12:02:46
cf29307a-661f-404e-b831-e942c74cc0d3,Knowledge,19,78,169,2023-12-03 02:38:48,2024-04-19 06:59:16
b56a9ffa-e432-4128-94f2-67e7c4c7c814,Kind,14,76,69,2024-06-16 12:52:49,2024-07-05 04:44:58
4ff4f196-09fb-443a-aed5-59901dcb466a,Official,19,82,176,2024-03-03 13:49:31,2024-10-14 21:34:38
cc8b348f-b06a-43e5-bfd1-a79ed7009f57,Third,12,88,83,2024-05-16 02:17:30,2024-07-23 12:11:25
b319e3da-45b8-45fa-a096-0ad3d09509d6,Past,11,60,113,2023-11-03 14:33:39,2024-10-19 07:37:23
458d610c-4aff-4410-bc5e-a372a6ff414f,Bag,11,79,145,2024-02-05 15:00:05,2024-09-03 23:22:59
4894539c-f328-434c-b25a-71e6d21b208c,Small,21,94,66,2023-11-25 16:08:00,2024-01-05 02:03:29
f9eb9b68-c537-4c8d-8fd8-e47707101830,Other,29,72,157,2024-01-30 09:57:10,2024-03-20 10:14:25
4c6d8c4c-51c5-406b-81bc-61b3c94e079b,Idea,6,71,86,2024-01-10 00:18:28,2024-04-11 13:44:52
